,,,,,,,,,,,,,,,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,1.788708776,,,,,,,,,,
,,,,,,,,,,,,,,,42.1274081,,#REF!,,,#REF!,,,,,480000,,,,,
Date,Time,Heatng load (kBtu/h),Cooling load (kbtu/h),,,,,,,,,,,,,,,,,,,,,,,#REF!,,,,25
,21:30,2916.853,571.061,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2905.394,550.301,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2942.776,548.963,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 15/Jan",0:30,2917.039,533.348,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2953.731,556.598,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2942.108,533.766,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2963.917,545.922,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2934.434,563.525,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2965.655,568.761,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2767.998,544.783,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2478.85,566.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2402.544,620.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2337.538,631.508,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2312.448,646.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2288.775,623.228,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2266.738,643.504,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2254.897,618.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2268.068,602.652,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2291.463,596.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2314.5,588.044,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2331.453,579.503,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2340.313,614.551,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2361.19,539.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2758.152,606.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2919.734,560.973,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2908.502,558.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2948.146,551.909,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 16/Jan",0:30,2907.756,552.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2952.994,549.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2932.835,539.262,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2967.071,549.858,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2933.691,552.542,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2976.048,560.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2751.107,576.034,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2476.615,600.657,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2394.38,606.789,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2367.688,610.638,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2345.635,628.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2288.543,617.928,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2319.075,625.821,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2280.408,601.428,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2319.51,604.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2292.731,595.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2339.611,584.955,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2330.2,591.211,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2351.761,596.653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2344.029,594.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2753.655,572.912,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2903.285,570.962,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2908.14,565.807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2936.45,562.37,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 17/Jan",0:30,2909.097,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2939.787,560.118,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2912.886,557.983,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2929.866,575.241,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2909.019,562.659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2936.595,546.722,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2740.406,577.857,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2439.625,585.582,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2372.116,592.722,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2326.722,620.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2306.66,599.456,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2276.078,628.818,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2253.579,624.739,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2233.987,612.576,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2217.354,612.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2247.488,590.725,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2297.379,603.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2307.458,570.673,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2314.689,609.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2333.236,585.159,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2718.686,558.843,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2933.045,592.276,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2874.615,553.982,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2954.383,566.631,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 18/Jan",0:30,2893.862,549.105,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2955.395,547.265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2877.803,571.226,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2955.463,563.483,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2894.326,558.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2958.738,575.574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2712.583,588.671,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2435.928,604.773,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2339.523,600.401,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2311.221,617.419,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2299.015,620.948,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2280.936,604.235,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2271.37,605.623,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2276.156,606.023,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2271.145,604.413,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2282.007,586.826,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2299.288,584.555,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2328.043,596.771,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2325.779,585.124,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2330.473,607.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2728.065,575.564,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2885.301,577.473,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2913.963,569.717,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2891.243,567.999,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 19/Jan",0:30,2918.967,563.837,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2916.658,557.016,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2927.132,547.273,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2911.042,580.193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2929.336,563.843,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2915.867,570.601,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2746.427,562.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2410.645,612.863,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2377.063,607.779,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2279.221,623.636,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2276.543,624.945,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2226.274,626.178,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2266.995,615.875,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2171.954,650.339,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2234.267,580.284,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2206.476,591.698,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2295.573,606.362,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2276.063,568.019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2358.911,583.516,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2309.907,579.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2739.598,572.638,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2932.064,563.681,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2897.813,554.477,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2947.325,563.141,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 20/Jan",0:30,2891.623,570.063,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2945.78,537.934,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2903.883,554.309,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2967.573,548.721,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2905.075,567.453,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2956.818,563.942,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2732.299,554.164,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2445.476,611.042,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2353.809,602.281,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2265.143,697.482,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2175.093,683.185,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2167.352,627.043,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2147.216,661.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2153.487,628.049,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2125.126,641.634,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2182.939,568.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2209.382,571.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2300.391,569.423,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2302.284,589.764,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2331.94,595.465,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2746.577,547.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2882.556,558.642,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2925.063,562.792,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2900.667,550.514,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 21/Jan",0:30,2927.056,570.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2915.849,538.148,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2948.172,555.621,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2905.025,586.036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2934.065,547.859,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2911.001,561.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2762.949,542.594,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2418.693,581.715,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2379.12,594.678,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2303.091,606.468,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2341.695,603.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2282.958,631.841,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2322.1,645.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2243.389,632.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2283.605,623.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2232.488,605.601,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2278.995,642.104,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2279.293,607.207,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2337.549,538.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2317.278,578.396,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2735.787,568.092,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2913.039,603.574,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2896.038,543.055,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2941.764,550.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fri, 22/Jan",0:30,2903.366,576.458,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2938.872,565.853,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2900.528,548.784,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2947.595,521.218,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2904.667,581.121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2945.376,588.849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2716.39,590.989,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2447.968,611.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2340.538,625.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2286.871,636.435,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2243.441,663.746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2223.325,617.449,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2202.839,651.865,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2205.016,632.981,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2214.026,615.312,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2225.059,606.242,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2258.319,572.027,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2283.776,564.963,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2280.59,598.584,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2295.425,597.513,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2702.322,591.219,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2834.937,583.475,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2895.76,557.571,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2862.98,572.395,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sat, 23/Jan",0:30,2896.887,550.292,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2873.157,552.168,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2890.18,582.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2875.029,555.035,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2913.691,566.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2882.935,557.514,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2722.773,592.671,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2393.786,578.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2343.28,597.166,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2299.335,612.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2317.821,604.499,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2241.594,617.183,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2274.823,666.655,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2206.856,627.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2249.61,647.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2212.319,589.917,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2275.448,565.626,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2241.894,577.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2316.998,586.264,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2262.584,577.749,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2714.252,558.204,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2879.156,580.474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2863.248,591.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2885.834,589.996,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sun, 24/Jan",0:30,2867.527,533.502,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2900.312,568.677,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2873.37,565.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2897.892,587.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2874.317,568.289,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2903.352,569.974,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2686.667,607.408,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2400.115,561.411,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2299.706,613.689,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2277.551,613.384,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2270.984,606.923,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2239.142,618.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2221.293,646.119,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2213.107,590.157,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2197.044,609.306,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2184.286,592.992,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2225.178,586.243,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2274.399,584.367,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2283.704,562.564,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2295.454,596.523,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2684.216,592.878,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2879.14,566.139,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2859.347,568.991,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2880.633,607.352,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mon, 25/Jan",0:30,2852.574,567.524,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2897.912,554.469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2853.531,581.942,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2884.156,572.347,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2848.281,565.245,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2890.802,574.568,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2703.803,559.393,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2384.533,578.161,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2302.932,637.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2268.599,607.297,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2281.353,621.543,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2236.505,610.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2238.836,607.582,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2219.523,631.987,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2210.558,664.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2213.922,615.534,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2238.43,587.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2236.802,605.839,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2264.764,580.844,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2255.163,601.987,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2655.974,563.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2867.849,562.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2834.216,572.897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2892.989,575.871,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tue, 26/Jan",0:30,2832.673,551.748,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2897.05,572.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2836.66,565.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2894.484,573.707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2845.222,551.377,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2909.98,555.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2675.695,613.683,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2394.549,581.586,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2291.592,582.832,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2286.082,603.365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2265.989,620.856,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2273.734,609.711,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2233.191,622.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2246.112,609.281,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2243.531,605.062,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2249.895,621.985,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2228.312,661.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2249.237,628.864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2242.759,602.197,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2257.649,603.661,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2668.029,579.378,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2817.027,569.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2858.88,553.918,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2829.082,574.915,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wed, 27/Jan",0:30,2855.532,589.517,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2821.455,574.598,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2872.779,550.724,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2819.729,590.956,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2886.86,517.291,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2843.104,570.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2706.595,565.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2325.741,667.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2303.892,573.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2217.595,638.098,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2230.265,703.691,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2086.671,797.851,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2105.692,775.415,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2077.922,631.869,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2190.463,543.505,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2185.951,602.648,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2248.363,610.461,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2210.845,604.956,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:30,2266.454,606.322,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:30,2211.984,598.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:30,2672.313,565.274,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:30,2844.388,584.678,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:30,2806.497,577.262,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:30,2870.176,558.544,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thu, 28/Jan",0:30,2796.148,589.221,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:30,2867.492,576.872,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:30,2811.253,569.849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:30,2882.94,519.116,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:30,2818.447,547.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:30,2882.51,588.443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:30,2644.901,582.128,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:30,2385.683,597.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:30,2263.258,622.344,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:30,2261.367,627.133,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:30,2196.116,613.548,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:30,2219.998,610.266,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:30,2187.748,633.464,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:30,2226.349,591.389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:30,2207.042,588.315,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30,2234.544,603.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:30,2207.494,610.045,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:30,2257.252,599.792,,,,,,,,,,,,,,,,,,,,,,,,,,,
